HugoTest,normal,3,0.9622302055358887,False
HugoTest,normal,3,0.013432979583740234,False
HugoTest,normal,3,0.16600847244262695,False
HugoTest,normal,3,0.19249248504638672,False
HugoTest,normal,3,0.024498939514160156,False
HugoTest,normal,3,0.1755073070526123,False
HugoTest,normal,3,0.00749659538269043,False
HugoTest,normal,3,0.16049623489379883,False
HugoTest,normal,3,0.020053625106811523,False
HugoTest,normal,3,0.1964550018310547,False
HugoTest,normal,3,0.000492095947265625,False
HugoTest,normal,5,2.2525017261505127,False
HugoTest,normal,5,0.030001163482666016,False
HugoTest,normal,5,0.10449647903442383,False
HugoTest,normal,5,0.10350275039672852,False
HugoTest,normal,5,0.03999805450439453,False
HugoTest,normal,5,0.11449956893920898,False
HugoTest,normal,5,0.043020009994506836,False
HugoTest,normal,5,0.236480712890625,False
HugoTest,normal,5,0.09800076484680176,False
HugoTest,normal,5,0.09749770164489746,False
HugoTest,normal,5,0.1165013313293457,False
HugoTest,normal,4,0.03602123260498047,False
HugoTest,normal,4,0.06297850608825684,False
HugoTest,normal,4,0.10450530052185059,False
HugoTest,normal,4,0.01999378204345703,False
HugoTest,normal,4,0.09949970245361328,False
HugoTest,normal,4,0.08752059936523438,False
HugoTest,normal,4,0.023481130599975586,False
HugoTest,normal,4,0.10849905014038086,False
HugoTest,normal,4,0.04902148246765137,False
HugoTest,normal,4,0.07197976112365723,False
HugoTest,normal,4,0.10749959945678711,False
HugoTest,normal,4,0.007000446319580078,False
HugoTest,normal,4,0.14949989318847656,False
HugoTest,normal,4,0.0005202293395996094,False
HugoTest,normal,4,0.111480712890625,False
HugoTest,normal,4,0.03551769256591797,False
HugoTest,normal,4,0.07948064804077148,False
HugoTest,normal,4,0.11700081825256348,False
HugoTest,normal,4,0.04799818992614746,False
HugoTest,normal,4,0.10700082778930664,False
HugoTest,normal,4,0.1725001335144043,False
HugoTest,normal,4,0.10399866104125977,False
HugoTest,normal,4,0.06752347946166992,False
HugoTest,normal,4,0.1044771671295166,False
HugoTest,normal,4,0.05652117729187012,False
HugoTest,normal,4,0.04347872734069824,False
HugoTest,normal,4,0.11700177192687988,False
HugoTest,normal,4,0.01549983024597168,False
HugoTest,normal,4,0.10849905014038086,False
HugoTest,normal,4,0.05052351951599121,False
HugoTest,normal,4,0.0634775161743164,False
HugoTest,normal,4,0.10450005531311035,False
HugoTest,normal,4,0.0200192928314209,False
HugoTest,normal,3,0.14397907257080078,False
HugoTest,normal,3,0.004500865936279297,False
HugoTest,normal,3,0.13650035858154297,False
HugoTest,normal,3,0.04252004623413086,False
HugoTest,normal,3,0.11350393295288086,False
HugoTest,normal,3,0.06699466705322266,False
HugoTest,normal,3,0.05648207664489746,False
HugoTest,normal,3,0.11149930953979492,False
HugoTest,normal,3,0.14049935340881348,False
HugoTest,normal,3,0.09549975395202637,False
HugoTest,normal,3,0.009500265121459961,False
HugoTest,normal,5,0.1395277976989746,False
HugoTest,normal,5,0.10399222373962402,False
HugoTest,normal,5,0.1029822826385498,False
HugoTest,normal,5,0.011499166488647461,False
HugoTest,normal,5,0.13599872589111328,False
HugoTest,normal,5,0.02800130844116211,False
HugoTest,normal,5,0.0839993953704834,False
HugoTest,normal,5,0.1009984016418457,False
HugoTest,normal,5,0.01200103759765625,False
HugoTest,normal,5,0.1569986343383789,False
HugoTest,normal,5,0.0070037841796875,False
HugoTest,normal,5,0.09949779510498047,False
HugoTest,normal,5,0.05600309371948242,False
HugoTest,normal,5,0.07599687576293945,False
HugoTest,normal,5,0.10400652885437012,False
HugoTest,normal,5,0.2679934501647949,False
HugoTest,normal,5,0.052999019622802734,False
HugoTest,normal,5,0.10300111770629883,False
HugoTest,normal,5,0.004499673843383789,False
HugoTest,normal,5,0.1275017261505127,False
HugoTest,normal,5,0.0320124626159668,False
HugoTest,normal,5,0.09648585319519043,False
HugoTest,normal,5,0.07199978828430176,False
HugoTest,normal,5,0.06350207328796387,False
HugoTest,normal,5,0.1289973258972168,False
HugoTest,normal,5,0.002519845962524414,False
HugoTest,normal,5,0.14198088645935059,False
HugoTest,normal,5,0.0630192756652832,False
HugoTest,normal,5,0.0684814453125,False
HugoTest,normal,5,0.09950041770935059,False
HugoTest,normal,5,0.04249930381774902,False
HugoTest,normal,5,0.13299989700317383,False
HugoTest,normal,5,0.037499427795410156,False
HugoTest,normal,3,0.09150171279907227,False
HugoTest,normal,3,0.09649920463562012,False
HugoTest,normal,3,0.041998863220214844,False
HugoTest,normal,3,0.09352350234985352,False
HugoTest,normal,3,0.04697608947753906,False
HugoTest,normal,3,0.06450009346008301,False
HugoTest,normal,3,0.11200141906738281,False
HugoTest,normal,3,0.11549878120422363,False
HugoTest,normal,3,0.2440013885498047,False
HugoTest,normal,3,0.004497528076171875,False
HugoTest,normal,3,0.11150193214416504,False
HugoTest,normal,5,0.08049988746643066,False
HugoTest,normal,5,0.0234987735748291,False
HugoTest,normal,5,0.07750082015991211,False
HugoTest,normal,5,0.08202052116394043,False
HugoTest,normal,5,0.09699892997741699,False
HugoTest,normal,5,0.08398032188415527,False
HugoTest,normal,5,0.019507408142089844,False
HugoTest,normal,5,0.16449236869812012,False
HugoTest,normal,5,0.10000181198120117,False
HugoTest,normal,5,0.06699991226196289,False
HugoTest,normal,5,0.11649918556213379,False
